station_name,station_id,wrcc_id,latitude,longitude,elevation,observation_time,observation_time_lst,display_hour,display_hour_lst,nfdr_date,nfdr_time,nfdr_type,fuel_model,fuel_model_version,kbdi,one_hr_tl_fuel_moisture,ten_hr_tl_fuel_moisture,hun_hr_tl_fuel_moisture,thou_hr_tl_fuel_moisture,ignition_component,spread_component,energy_release_component,burning_index,herbaceous_lfi_fuel_moisture,woody_lfi_fuel_moisture,gsi,quality_code
MAYHILL,293002,XMAY,32.90947,-105.46981,6599,8/23/2026 15:01 MDT,8/23/2026 15:01 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,467,4.09,8.15,11.54,13.91,46.04,2.39,42.32,25.16,30.0,60.0,0.13,0
MESCAL,293003,XMES,33.15803,-105.76881,6227,8/23/2026 14:41 MDT,8/23/2026 14:41 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,217,5.72,9.43,13.39,16.0,38.98,2.98,34.31,25.28,36.38,64.06,0.32,0
COSMIC,293004,XCOS,32.77925,-105.81989,9172,8/23/2026 15:15 MDT,8/23/2026 15:15 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,71,6.45,8.4,12.19,14.01,26.73,1.95,39.97,22.34,199.84,168.08,0.84,0
BATDRAW,293101,XBAD,32.17861,-104.44056,4425,8/23/2026 14:52 MDT,8/23/2026 14:52 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,566,3.4,5.17,6.95,8.17,76.04,5.69,66.29,46.12,30.0,60.0,0.0,0
CAPROCK,293104,XCAP,32.92728,-103.85689,4167,8/23/2026 14:40 MDT,8/23/2026 14:40 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,493,3.85,5.85,7.52,8.83,68.43,4.63,62.57,40.84,30.0,60.0,0.0,0
QUEEN,293105,XQUN,32.20361,-104.69031,5642,8/23/2026 15:13 MDT,8/23/2026 15:13 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,241,3.44,5.67,7.94,10.02,67.01,4.09,58.75,37.48,30.0,60.0,0.0,0
PADUCA,293202,XPAD,32.17983,-103.722,3534,8/23/2026 14:39 MDT,8/23/2026 14:39 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,605,3.62,6.16,8.02,8.93,74.26,5.12,61.64,42.5,30.0,60.0,0.0,0
MALPAIS LAVA FLOW,293301,XMAL,34.85181,-108.17461,7514,8/23/2026 15:25 MDT,8/23/2026 15:25 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,181,6.56,12.02,16.87,16.25,30.62,2.53,29.58,21.92,30.0,60.0,0.27,0
BLUEWATER RIDGE,293303,XBLR,35.19411,-108.16336,8274,8/23/2026 15:05 MDT,8/23/2026 15:05 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,213,6.76,10.42,12.82,13.5,27.55,2.29,39.42,23.89,82.82,93.61,0.47,0
LAGUNA,293304,XLAG,35.05197,-107.42028,5805,8/23/2026 14:33 MDT,8/23/2026 14:33 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,546,5.33,8.5,9.88,10.12,45.09,3.37,53.12,32.75,30.0,60.0,0.01,0
RAMAH,293305,XRAM,34.81947,-108.29439,7645,8/23/2026 14:34 MDT,8/23/2026 14:34 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,313,5.6,9.76,13.96,15.49,42.45,3.56,34.89,27.68,30.0,60.0,0.27,0
10K,55522198,X10K,35.2085,-106.43586,10065,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,206,8.3,12.44,13.05,13.76,17.59,1.73,36.72,20.3,135.34,127.04,0.64,0
BAKERS TANK,55522210,AHBB,32.61528,-114.00836,563,8/23/2026 15:07 MDT,8/23/2026 15:07 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,740,10.61,15.25,6.9,7.71,17.75,2.67,55.19,29.9,30.0,60.0,0.0,0
CAVE CREEK,55522232,ACAV,34.0899,-111.8465,3477,8/23/2026 15:20 MDT,8/23/2026 15:20 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,544,3.39,5.87,8.4,9.56,67.2,3.76,59.57,36.29,30.0,60.0,0.03,0
CIPRIANO,55522238,ARIP,32.4235,-114.16211,1042,8/23/2026 14:59 MDT,8/23/2026 14:59 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,712,7.08,8.87,7.92,8.82,37.82,3.78,57.55,35.81,30.0,60.0,0.0,0
DEVILS HILLS,55522251,ADVH,32.42483,-113.79011,836,8/23/2026 15:23 MDT,8/23/2026 15:23 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,736,5.45,6.96,7.22,8.1,47.15,3.36,63.24,35.43,30.0,60.0,0.0,0
DUTCH KID,55522257,ADUT,35.12931,-112.28219,6505,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,115,7.46,13.04,16.22,16.77,18.3,1.35,28.1,16.05,30.0,60.0,0.28,0
FTHL YDMA,55522271,AFTH,32.48658,-114.4635,331,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,745,7.22,9.28,9.65,10.75,37.32,3.74,49.74,33.31,30.0,60.0,0.0,0
MIDNIGHT,55522315,XMID,36.77819,-105.34131,10815,8/23/2026 14:37 MDT,8/23/2026 14:37 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,72,10.77,16.28,17.65,17.01,8.55,1.2,23.82,14.08,197.38,166.51,0.83,0
MOHAWK DUNES,55522318,AMOD,32.68878,-113.74889,524,8/23/2026 15:23 MDT,8/23/2026 15:23 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,749,5.13,6.53,7.59,8.16,50.5,3.46,63.16,35.88,30.0,60.0,0.0,0
NEVERSHINE,55522326,ANEV,36.24753,-113.88851,2165,8/23/2026 15:03 MDT,8/23/2026 15:03 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,681,2.69,3.96,5.5,7.43,86.57,4.89,72.23,44.76,30.0,60.0,0.0,0
PICACHO PEAK,55522341,APIC,32.66314,-111.42154,1750,8/23/2026 15:17 MDT,8/23/2026 15:17 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,725,4.07,5.95,7.95,9.25,59.44,3.51,60.47,35.39,30.0,60.0,0.0,0
PINEDALE,55522344,APND,34.30617,-110.23661,6461,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,260,8.97,13.91,14.84,14.14,15.81,1.52,33.38,18.32,30.0,60.0,0.25,0
TANKS,55522384,ATNK,33.67314,-110.57431,5801,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,306,5.78,9.66,12.68,14.05,30.47,1.87,39.2,21.7,30.0,60.0,0.29,0
TAOS PUEBLO RAWS,55522385,XTAP,36.41461,-105.55689,7135,8/23/2026 15:13 MDT,8/23/2026 15:13 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,448,6.88,13.13,12.67,12.41,25.86,2.06,40.71,23.08,30.0,60.0,0.02,0
CEDAR RIDGE,55523718,ACED,32.59872,-110.76231,4735,8/23/2026 14:37 MDT,8/23/2026 14:37 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,330,4.55,6.35,8.96,10.44,58.33,4.31,55.08,37.26,30.0,60.0,0.13,0
RED CANYON,55523735,XRDC,34.62289,-106.40831,8070,8/23/2026 14:38 MDT,8/23/2026 14:38 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,279,6.67,11.82,13.36,11.82,27.24,2.09,42.37,23.69,30.0,60.0,0.27,0
SOWATS,55523737,ASOW,36.48242,-112.42281,7038,8/23/2026 14:39 MDT,8/23/2026 14:39 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,161,6.35,8.78,10.13,12.56,33.98,3.11,45.29,29.31,30.0,60.0,0.3,0
T BAR,55523738,XTBA,33.51789,-108.52419,8047,8/23/2026 14:39 MDT,8/23/2026 14:39 MDT,8/23/2026 15:00 MDT,8/23/2026 15:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,28,6.65,12.66,17.9,18.25,24.69,1.73,24.69,16.95,117.43,115.64,0.58,0
FORT YUMA,20102,AFYM,32.65222,-114.63417,185,8/23/2026 16:00 MDT,8/23/2026 16:16 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,745,4.2,5.3,7.72,9.41,63.86,4.13,60.57,38.16,30.0,60.0,0.0,0
MOUNT LOGAN,20107,AMTL,36.35306,-113.19917,7605,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,157,5.53,6.77,9.38,11.47,41.02,3.34,50.69,31.88,94.24,100.88,0.5,0
OLAF KNOLLS,20108,AOLA,36.50725,-113.81589,2974,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,632,2.84,4.46,6.17,7.85,85.35,5.63,69.37,46.87,30.0,60.0,0.02,0
TWEEDS POINT,20109,ATWE,36.58186,-113.732,5334,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,556,3.89,5.27,7.23,9.07,69.34,6.24,62.52,46.82,30.0,60.0,0.04,0
NIXON FLATS,20113,ANIX,36.38833,-113.15806,6500,8/23/2026 15:00 MDT,8/23/2026 15:50 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,307,5.07,7.77,12.38,14.09,42.06,2.89,40.76,26.98,30.0,60.0,0.26,0
BLACK ROCK,20114,ABRK,36.79436,-113.75056,7224,8/23/2026 15:00 MDT,8/23/2026 15:50 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,198,5.05,6.72,8.82,11.36,40.3,2.65,51.93,29.02,60.96,79.7,0.4,0
MOSS BASIN,20115,AMOS,35.03397,-113.89406,5920,8/23/2026 16:00 MDT,8/23/2026 16:23 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,399,4.47,6.29,10.64,12.97,57.87,4.33,46.39,34.52,30.0,60.0,0.27,0
UNION PASS,20116,AUNI,35.23233,-114.38194,3590,8/23/2026 15:00 MDT,8/23/2026 15:52 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,583,3.65,4.76,6.75,8.42,68.7,4.38,65.79,40.74,30.0,60.0,0.03,0
HURRICANE,20117,AHUR,36.69908,-113.20731,5445,8/23/2026 15:34 MDT,8/23/2026 15:34 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,412,5.75,7.01,9.25,10.81,48.73,5.58,52.4,41.01,30.0,60.0,0.18,0
HAVASU,20118,AHAV,34.80758,-114.53456,475,8/23/2026 15:00 MDT,8/23/2026 15:52 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,657,3.35,5.33,7.6,8.97,67.71,3.46,62.78,35.79,30.0,60.0,0.0,0
MUSIC MOUNTAIN,20119,AMUS,35.61497,-113.79428,5375,8/23/2026 15:00 MDT,8/23/2026 15:52 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,551,4.19,6.16,8.43,10.49,65.97,5.61,55.87,42.35,30.0,60.0,0.12,0
TRUXTON CANYON,20120,ATRU,35.78013,-113.79563,5304,8/23/2026 16:00 MDT,8/23/2026 16:14 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,273,4.3,5.58,8.02,10.14,60.35,4.43,57.68,38.55,30.0,60.0,0.17,0
CIBOLA,20121,ACBL,33.28,-114.68489,252,8/23/2026 15:48 MDT,8/23/2026 15:48 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,749,5.33,6.42,7.98,8.85,55.63,4.35,60.4,39.05,30.0,60.0,0.0,0
TUSAYAN,20207,ATUS,35.98833,-112.12056,6570,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,353,4.57,7.92,13.02,15.13,37.69,1.92,37.96,21.62,30.0,60.0,0.22,0
FLAGSTAFF,20209,AFLG,35.14111,-111.6725,6903,8/23/2026 16:00 MDT,8/23/2026 16:06 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,289,5.45,8.53,12.37,14.52,36.43,2.54,39.12,24.97,52.02,74.01,0.37,0
BRIGHT ANGEL,20211,ACAN,36.20472,-112.06222,8134,8/23/2026 16:00 MDT,8/23/2026 16:07 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,271,5.17,7.44,10.47,12.56,48.92,4.05,46.51,33.51,71.34,86.3,0.43,0
DRY PARK,20212,ADRY,36.45308,-112.23819,8700,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,100,8.2,10.92,12.42,14.35,16.09,1.46,36.69,18.79,149.98,136.35,0.68,0
FRAZIER WELLS,20213,AFRA,35.84551,-113.05501,6796,8/23/2026 16:00 MDT,8/23/2026 16:27 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,98,4.96,6.77,9.61,11.48,49.34,3.81,50.82,33.95,57.43,77.45,0.39,0
MORMON LAKE,20215,AMOL,34.90972,-111.43842,7094,8/23/2026 16:00 MDT,8/23/2026 16:03 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,289,34.9,9.34,13.68,15.22,0.0,0.0,21.62,0.0,67.17,83.65,0.42,0
WARM SPRINGS CANYON,20216,AWAR,36.70117,-112.22689,7953,8/23/2026 15:47 MDT,8/23/2026 15:47 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,349,7.76,9.27,12.02,13.42,19.44,1.63,40.29,20.65,67.28,83.72,0.42,0
YELLOW JOHN MOUNTAIN,20217,AYEL,36.155,-113.54944,6160,8/23/2026 15:00 MDT,8/23/2026 15:50 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,289,4.77,7.8,11.46,13.78,43.56,2.71,42.5,26.7,30.0,60.0,0.18,0
OAK CREEK,20219,AOAK,34.94686,-111.75444,4804,8/23/2026 16:00 MDT,8/23/2026 16:03 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,579,4.06,6.6,9.81,11.71,45.01,2.21,50.72,26.36,30.0,60.0,0.09,0
LINDBERGH HILL,20220,ALBE,36.28556,-112.07861,8800,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,400,5.39,7.72,10.55,12.42,40.61,3.08,46.5,29.53,80.59,92.2,0.46,0
PROMONTORY,20221,APRO,34.36528,-111.01444,7842,8/23/2026 15:49 MDT,8/23/2026 15:49 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,130,6.59,8.28,11.66,13.82,27.67,2.12,40.86,23.45,167.61,147.57,0.74,0
GUNSIGHT,20223,AGUN,36.70464,-112.5835,5284,8/23/2026 15:34 MDT,8/23/2026 15:34 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,526,4.58,6.85,9.37,10.94,53.9,3.95,52.83,35.12,30.0,60.0,0.14,0
BUCKSKIN MTN,20224,ABUC,36.91808,-112.19981,6334,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,421,5.98,7.76,9.37,11.24,38.58,3.21,50.42,31.23,30.0,60.0,0.2,0
PARIA POINT,20226,APAR,36.72753,-111.822,7106,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,402,4.72,6.59,9.49,10.72,41.68,2.49,53.41,28.55,30.0,60.0,0.24,0
FOUR SPRINGS,20227,AFOU,36.79367,-112.04239,6560,8/23/2026 16:00 MDT,8/23/2026 16:19 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,289,4.61,6.66,9.64,10.64,46.78,3.03,53.52,31.26,30.0,60.0,0.25,0
GREENBASE,20284,AGRB,35.27619,-112.06325,6923,8/23/2026 16:00 MDT,8/23/2026 16:16 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,229,5.58,8.54,14.04,16.89,38.96,3.01,32.38,24.76,62.09,80.42,0.4,0
HAPPY JACK,20291,AHJK,34.61797,-111.34239,6812,8/23/2026 16:00 MDT,8/23/2026 16:02 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,386,34.88,9.69,13.48,15.79,0.0,0.0,20.63,0.0,59.58,78.83,0.39,0
HEBER,20301,AHBR,34.39778,-110.56444,6635,8/23/2026 16:00 MDT,8/23/2026 16:03 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,225,6.03,8.64,13.1,15.13,31.31,2.21,36.71,22.73,30.0,60.0,0.29,0
LAKESIDE,20303,ALAK,34.16283,-109.87639,7267,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,21,6.86,9.5,15.39,17.09,25.85,2.07,29.88,20.08,73.29,87.55,0.44,0
NAVAJO MONUMENT,20307,ANAV,36.67667,-110.54389,7204,8/23/2026 15:36 MDT,8/23/2026 15:36 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,202,5.07,7.9,10.36,11.66,32.93,1.84,48.84,23.81,30.0,60.0,0.14,0
LIMESTONE CANYON,20309,ALIM,34.17786,-110.27663,7102,8/23/2026 16:00 MDT,8/23/2026 16:24 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,340,5.57,8.11,11.21,12.51,34.35,2.3,45.3,25.5,30.77,60.49,0.3,0
MOUNTAIN LION,20310,AFAP,33.69511,-109.71078,7269,8/23/2026 16:00 MDT,8/23/2026 16:14 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,73,6.31,8.86,13.28,15.7,25.33,1.65,35.01,19.47,124.13,119.9,0.6,0
HOPI,20312,AHPI,35.86292,-110.61495,5579,8/23/2026 16:00 MDT,8/23/2026 16:13 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,476,4.04,7.22,11.3,12.44,62.03,4.14,46.91,33.99,30.0,60.0,0.07,0
ALPINE,20401,AALP,33.84272,-109.11161,8207,8/23/2026 16:00 MDT,8/23/2026 16:16 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,86,6.84,9.41,13.77,15.61,25.12,2.08,34.28,21.42,141.87,131.19,0.66,0
PINEY HILL,20402,APIN,35.76111,-109.16719,8061,8/23/2026 15:41 MDT,8/23/2026 15:41 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,188,7.12,11.91,11.73,12.59,20.95,1.55,41.57,20.48,49.92,72.68,0.36,0
GREER,20404,AGRE,34.05853,-109.44097,8240,8/23/2026 15:35 MDT,8/23/2026 15:35 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,60,12.93,11.5,14.98,16.15,6.65,1.56,28.21,17.18,162.77,144.49,0.72,0
IRON SPRINGS,20501,AIRO,34.59361,-112.51139,5385,8/23/2026 16:00 MDT,8/23/2026 16:06 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,384,4.84,6.89,10.69,13.11,43.08,2.7,45.37,27.47,30.0,60.0,0.22,0
CROWN KING,20502,ACRO,34.20336,-112.34561,6173,8/23/2026 16:00 MDT,8/23/2026 16:27 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,384,4.93,6.93,10.44,12.46,37.1,2.03,47.24,24.55,30.0,60.0,0.25,0
VERDE,20503,AVER,34.54917,-111.84417,3101,8/23/2026 16:00 MDT,8/23/2026 16:05 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,557,11.29,7.58,10.16,12.08,12.21,1.67,44.03,21.72,30.0,60.0,0.06,0
GOODWIN MESA,20507,AGOO,34.77614,-113.3375,4311,8/23/2026 16:00 MDT,8/23/2026 16:20 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,453,3.71,5.35,9.19,11.33,70.62,4.7,53.46,38.24,30.0,60.0,0.12,0
HUMBUG CREEK,20508,AHUM,34.11,-112.3,5250,8/23/2026 15:48 MDT,8/23/2026 15:48 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,265,4.92,5.95,8.71,10.64,44.29,2.95,54.72,31.23,30.0,60.0,0.19,0
STANTON,20509,ASTA,34.16403,-112.73486,3600,8/23/2026 16:00 MDT,8/23/2026 16:01 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,547,4.02,4.84,6.97,8.81,58.5,3.55,63.85,36.46,30.0,60.0,0.07,0
SUNSET POINT,20510,ASUN,34.18847,-112.13467,3380,8/23/2026 15:00 MDT,8/23/2026 15:53 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,622,4.02,5.82,7.88,9.53,56.47,3.22,59.79,33.85,30.0,60.0,0.04,0
CHERRY,20511,ACHE,34.59661,-112.04761,5147,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,204,4.93,8.21,11.35,13.07,42.79,2.66,44.07,26.95,30.0,60.0,0.16,0
GLOBE,20601,AGLO,33.32694,-110.76694,4137,8/23/2026 16:00 MDT,8/23/2026 16:06 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,497,4.26,6.59,9.08,9.94,50.32,2.86,56.52,31.21,30.0,60.0,0.06,0
PAYSON,20602,APAY,34.24614,-111.2935,5064,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,387,4.92,8.33,10.34,11.77,43.14,2.67,48.39,28.16,30.0,60.0,0.12,0
PLEASANT VALLEY,20603,APLE,34.08858,-110.94225,5232,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,303,4.66,7.56,12.08,13.91,43.4,2.49,41.82,25.5,30.0,60.0,0.13,0
TONTO BASIN,20606,ATON,33.86861,-111.31333,2414,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,603,3.98,5.94,8.47,9.65,52.28,2.69,58.7,30.87,30.0,60.0,0.0,0
SAN CARLOS #1,20608,ASCA,33.37165,-110.45683,2830,8/23/2026 16:00 MDT,8/23/2026 16:14 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Y,4,611,3.32,5.48,7.85,9.15,60.42,2.88,61.85,32.67,30.0,60.0,0.01,0
HILLTOP,20609,AHIL,33.61119,-110.41461,5732,8/23/2026 15:32 MDT,8/23/2026 15:32 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Y,4,90,4.97,9.33,13.54,15.36,38.68,2.19,36.07,22.46,30.0,60.0,0.27,0
